6.5364e-03,2.0179e-02,2.3069e-02,2.5292e-03,7.6703e-03,5.7226e-03,-1.0756e-02,-2.1873e-02,-1.9662e-02,-1.7376e-02,
1.1587e-02,-1.7666e-03,1.9267e-02,2.2166e-02,-1.8705e-02,1.9311e-04,1.6315e-02,-3.4248e-02,7.1679e-03,-1.8216e-02,
-6.5400e-03,-1.0740e-02,1.2853e-02,1.0783e-02,-1.0737e-02,-8.6414e-04,2.1054e-02,-9.6725e-03,-1.5203e-03,9.7367e-04,
-5.7373e-04,1.6218e-03,1.3813e-03,-1.6030e-03,-1.1733e-03,-4.3906e-04,3.9180e-04,-1.6419e-03,-1.6174e-03,-2.9936e-03,
1.3587e-03,-1.3214e-03,-1.4969e-04,-1.9319e-03,-9.8848e-04,3.8960e-04,1.9280e-04,6.2267e-04,5.2314e-04,1.0396e-04,
-1.5229e-03,-1.7815e-03,2.9410e-03,3.5853e-03,-5.8515e-04,-7.1291e-04,-1.7784e-03,8.7889e-04,-4.3413e-03,-2.2122e-04,
-6.2876e-03,-1.6002e-02,1.4586e-02,1.8167e-02,-2.7267e-03,2.1011e-02,-1.4170e-02,5.9977e-03,-1.6848e-02,-6.0717e-06,
4.1131e-03,-1.5722e-02,1.0953e-02,1.5964e-02,-2.4729e-02,1.9580e-02,-8.1079e-03,-8.0260e-03,4.7612e-03,-1.8630e-04,
2.6843e-03,1.7962e-03,1.4690e-02,9.7815e-03,-6.7377e-03,-7.3636e-04,8.9866e-03,-3.7433e-02,7.8804e-03,1.4753e-03,
-1.1118e-02,2.2887e-02,3.1105e-02,1.1236e-03,-1.9425e-02,-1.0995e-02,1.9877e-02,-2.2959e-02,-5.4489e-03,-4.6226e-03,
-9.3325e-03,1.2480e-02,3.1302e-02,-7.5383e-03,-5.5416e-03,-7.3536e-03,5.5132e-03,-5.5244e-03,-9.1055e-03,-3.4305e-03,
-2.4793e-03,1.1267e-02,7.3684e-03,-3.3723e-03,1.0305e-03,-3.2886e-03,-3.0563e-03,-5.0306e-04,-3.7492e-03,-1.1134e-03,
-5.7588e-05,7.1102e-04,-3.1518e-04,8.4073e-04,7.4766e-04,5.0640e-04,1.6499e-05,1.4078e-03,-3.2570e-04,-3.6582e-04
